id,name,event_type,purse,winning_share,currency,points,start_date,end_date,course_timezone,network,total_rounds,status,cutline,projected_cutline,cut_round,defending_champ,winner,venue
5d65bd76-7547-4693-99cd-33e2dc3c30f2,AT&T Byron Nelson,stroke,9500000.0,1710000.0,USD,500.0,2023-05-11,2023-05-14,America/Chicago,"Golf Channel, CBS",4.0,closed,-4.0,-4.0,2.0,"{'id': 'ad2405f8-2e7c-4c32-abfc-ad0a7e703244', 'first_name': 'Kyoung-Hoon', 'last_name': 'Lee', 'height': 69, 'weight': 176, 'birthday': '1991-08-24', 'country': 'SOUTH KOREA', 'residence': 'Goyang City,, KOR', 'birth_place': 'Seoul,, KOR', 'college': 'Korea National Sports University', 'turned_pro': 2010, 'handedness': 'R', 'abbr_name': 'K.Lee'}","{'id': '97cd8ce8-beb2-484e-9081-ccba9baa0607', 'first_name': 'Jason', 'last_name': 'Day', 'height': 72, 'weight': 195, 'birthday': '1987-11-12T00:00:00+00:00', 'country': 'AUSTRALIA', 'residence': 'Columbus, OH, USA', 'birth_place': 'Beaudesert,, AUS', 'college': 'Hills International', 'turned_pro': 2006, 'handedness': 'R', 'abbr_name': 'J.Day', 'name': 'Day, Jason'}","{'id': '8b4a6d43-2a61-412b-847b-80bfb57a3e39', 'name': 'TPC Craig Ranch', 'city': 'McKinney', 'state': 'TX', 'zipcode': '75050', 'country': 'USA', 'courses': [{'id': '5320bd87-738c-4ac3-90e8-d671c5ce3436', 'name': 'TPC Craig Ranch', 'yardage': 7414, 'par': 71, 'holes': [{'number': 1, 'par': 4, 'yardage': 431}, {'number': 2, 'par': 4, 'yardage': 466}, {'number': 3, 'par': 4, 'yardage': 420}, {'number': 4, 'par': 3, 'yardage': 219}, {'number': 5, 'par': 5, 'yardage': 569}, {'number': 6, 'par': 4, 'yardage': 361}, {'number': 7, 'par': 3, 'yardage': 232}, {'number': 8, 'par': 4, 'yardage': 482}, {'number': 9, 'par': 5, 'yardage': 564}, {'number': 10, 'par': 4, 'yardage': 471}, {'number': 11, 'par': 4, 'yardage': 457}, {'number': 12, 'par': 4, 'yardage': 493}, {'number': 13, 'par': 4, 'yardage': 512}, {'number': 14, 'par': 4, 'yardage': 330}, {'number': 15, 'par': 3, 'yardage': 216}, {'number': 16, 'par': 4, 'yardage': 492}, {'number': 17, 'par': 3, 'yardage': 147}, {'number': 18, 'par': 5, 'yardage': 552}]}]}"
0262529f-2ea5-4f77-b1ed-42c4d81e09ea,PGA Championship,stroke,17500000.0,3150000.0,USD,600.0,2023-05-18,2023-05-21,America/New_York,"ESPN, CBS",4.0,closed,5.0,5.0,2.0,"{'id': '2094fa02-6411-48df-a717-aa1a7228d645', 'first_name': 'Justin', 'last_name': 'Thomas', 'height': 70, 'weight': 160, 'birthday': '1993-04-29', 'country': 'UNITED STATES', 'residence': 'Goshen, KY, USA', 'birth_place': 'Louisville, KY, USA', 'college': 'Alabama', 'turned_pro': 2013, 'handedness': 'R', 'abbr_name': 'J.Thomas'}","{'id': 'f555d8b6-f0af-4cce-aa5b-de981d89bc69', 'first_name': 'Brooks', 'last_name': 'Koepka', 'height': 72, 'weight': 205, 'birthday': '1990-05-03T00:00:00+00:00', 'country': 'UNITED STATES', 'residence': 'Palm Beach Gardens, FL, USA', 'birth_place': 'West Palm Beach, FL, USA', 'college': 'Florida State', 'turned_pro': 2012, 'handedness': 'R', 'abbr_name': 'B.Koepka', 'name': 'Koepka, Brooks'}","{'id': 'c32740fa-d684-48bf-acda-4cd5713fc212', 'name': 'Oak Hill Country Club', 'city': 'Rochester', 'state': 'NY', 'zipcode': '14618', 'country': 'USA', 'courses': [{'id': '6e299244-51a3-4927-ad70-216352dda536', 'name': 'Oak Hill  - East', 'yardage': 7394, 'par': 70, 'holes': [{'number': 1, 'par': 4, 'yardage': 460}, {'number': 2, 'par': 4, 'yardage': 405}, {'number': 3, 'par': 3, 'yardage': 230}, {'number': 4, 'par': 5, 'yardage': 615}, {'number': 5, 'par': 3, 'yardage': 180}, {'number': 6, 'par': 4, 'yardage': 503}, {'number': 7, 'par': 4, 'yardage': 461}, {'number': 8, 'par': 4, 'yardage': 429}, {'number': 9, 'par': 4, 'yardage': 482}, {'number': 10, 'par': 4, 'yardage': 430}, {'number': 11, 'par': 3, 'yardage': 245}, {'number': 12, 'par': 4, 'yardage': 399}, {'number': 13, 'par': 5, 'yardage': 623}, {'number': 14, 'par': 4, 'yardage': 320}, {'number': 15, 'par': 3, 'yardage': 155}, {'number': 16, 'par': 4, 'yardage': 458}, {'number': 17, 'par': 4, 'yardage': 502}, {'number': 18, 'par': 4, 'yardage': 497}]}]}"
a674a0a9-1288-40b0-9bf7-c1ade28006da,Charles Schwab Challenge,stroke,8700000.0,1566000.0,USD,500.0,2023-05-25,2023-05-28,America/Chicago,"Golf Channel, CBS",4.0,closed,1.0,1.0,2.0,"{'id': 'f572509d-7c6d-48b9-9c65-a20f6d2d492b', 'first_name': 'Sam', 'last_name': 'Burns', 'height': 73, 'weight': 185, 'birthday': '1996-07-23', 'country': 'UNITED STATES', 'residence': 'Baton Rouge, LA, USA', 'birth_place': 'Shreveport, LA, USA', 'college': 'LSU', 'turned_pro': 2017, 'handedness': 'R', 'abbr_name': 'S.Burns'}","{'id': 'f1fb4562-ffe8-4539-927b-0ffd13e9533f', 'first_name': 'Emiliano', 'last_name': 'Grillo', 'height': 69, 'weight': 175, 'birthday': '1992-09-14T00:00:00+00:00', 'country': 'ARGENTINA', 'residence': 'Bradenton, FL, USA', 'birth_place': 'Resistencia,, ARG', 'turned_pro': 2011, 'handedness': 'R', 'abbr_name': 'E.Grillo', 'name': 'Grillo, Emiliano'}","{'id': '6c5fd917-3708-4560-bd3d-f7b060b13e93', 'name': 'Colonial CC', 'city': 'Fort Worth', 'state': 'TX', 'zipcode': '76109', 'country': 'USA', 'courses': [{'id': '756588be-366c-49ef-ae3c-bf129b785e2b', 'name': 'Colonial Country Club', 'yardage': 7209, 'par': 70, 'holes': [{'number': 1, 'par': 5, 'yardage': 565}, {'number': 2, 'par': 4, 'yardage': 389}, {'number': 3, 'par': 4, 'yardage': 483}, {'number': 4, 'par': 3, 'yardage': 247}, {'number': 5, 'par': 4, 'yardage': 481}, {'number': 6, 'par': 4, 'yardage': 406}, {'number': 7, 'par': 4, 'yardage': 440}, {'number': 8, 'par': 3, 'yardage': 199}, {'number': 9, 'par': 4, 'yardage': 407}, {'number': 10, 'par': 4, 'yardage': 408}, {'number': 11, 'par': 5, 'yardage': 635}, {'number': 12, 'par': 4, 'yardage': 445}, {'number': 13, 'par': 3, 'yardage': 190}, {'number': 14, 'par': 4, 'yardage': 464}, {'number': 15, 'par': 4, 'yardage': 430}, {'number': 16, 'par': 3, 'yardage': 192}, {'number': 17, 'par': 4, 'yardage': 387}, {'number': 18, 'par': 4, 'yardage': 441}]}]}"
b5623c1f-0c5e-4ec8-baf6-7e8a1a35fea0,the Memorial Tournament presented by Workday,stroke,20000000.0,3600000.0,USD,550.0,2023-06-01,2023-06-04,America/New_York,"Golf Channel, CBS",4.0,closed,3.0,3.0,2.0,"{'id': 'f04f89c3-3f8f-4009-bc49-0de2a634ead3', 'first_name': 'Billy', 'last_name': 'Horschel', 'height': 72, 'weight': 175, 'birthday': '1986-12-07', 'country': 'UNITED STATES', 'residence': 'Jacksonville Beach, FL, USA', 'birth_place': 'Grant, FL, USA', 'college': 'Florida', 'turned_pro': 2009, 'handedness': 'R', 'abbr_name': 'B.Horschel'}","{'id': '965d925a-5ecd-409c-beb7-a34ef1ca52f3', 'first_name': 'Viktor', 'last_name': 'Hovland', 'height': 70, 'weight': 165, 'birthday': '1997-09-18T00:00:00+00:00', 'country': 'NORWAY', 'residence': 'Oslo,, NOR', 'birth_place': 'Oslo,, NOR', 'college': 'Oklahoma State', 'turned_pro': 2019, 'handedness': 'R', 'abbr_name': 'V.Hovland', 'name': 'Hovland, Viktor'}","{'id': 'd2d453b2-c168-4936-acb6-d88f4d3ba430', 'name': 'Muirfield Village GC', 'city': 'Dublin', 'state': 'OH', 'zipcode': '43017', 'country': 'USA', 'courses': [{'id': '0e29f01b-02bb-4e47-92a8-ce19db36242b', 'name': 'Muirfield Village Golf Club', 'yardage': 7571, 'par': 72, 'holes': [{'number': 1, 'par': 4, 'yardage': 490}, {'number': 2, 'par': 4, 'yardage': 459}, {'number': 3, 'par': 4, 'yardage': 392}, {'number': 4, 'par': 3, 'yardage': 210}, {'number': 5, 'par': 5, 'yardage': 547}, {'number': 6, 'par': 4, 'yardage': 455}, {'number': 7, 'par': 5, 'yardage': 582}, {'number': 8, 'par': 3, 'yardage': 200}, {'number': 9, 'par': 4, 'yardage': 417}, {'number': 10, 'par': 4, 'yardage': 472}, {'number': 11, 'par': 5, 'yardage': 588}, {'number': 12, 'par': 3, 'yardage': 180}, {'number': 13, 'par': 4, 'yardage': 455}, {'number': 14, 'par': 4, 'yardage': 360}, {'number': 15, 'par': 5, 'yardage': 561}, {'number': 16, 'par': 3, 'yardage': 220}, {'number': 17, 'par': 4, 'yardage': 503}, {'number': 18, 'par': 4, 'yardage': 480}]}]}"
2cb99584-0bb2-487f-a050-b05fa9502107,RBC Canadian Open,stroke,9000000.0,1620000.0,USD,500.0,2023-06-08,2023-06-11,America/Toronto,"Golf Channel, CBS",4.0,closed,-1.0,-1.0,2.0,"{'id': 'da226913-b804-48de-adbf-96e956eb75ac', 'first_name': 'Rory', 'last_name': 'McIlroy', 'height': 70, 'weight': 160, 'birthday': '1989-05-04', 'country': 'NORTHERN IRELAND', 'residence': 'Holywood,, IRL', 'birth_place': 'Holywood,, IRL', 'turned_pro': 2007, 'handedness': 'R', 'abbr_name': 'R.McIlroy'}","{'id': '8454b651-9427-488d-a405-8e0219741c6e', 'first_name': 'Nick', 'last_name': 'Taylor', 'height': 72, 'weight': 170, 'birthday': '1988-04-14T00:00:00+00:00', 'country': 'CANADA', 'residence': 'Abbotsford, BC, CAN', 'birth_place': 'Winnipeg, MB, CAN', 'college': 'Washington', 'turned_pro': 2010, 'handedness': 'R', 'abbr_name': 'N.Taylor', 'name': 'Taylor, Nick'}","{'id': 'dc681378-0c16-4381-8900-658d5d960782', 'name': 'Oakdale Golf & Country Club', 'city': 'Toronto', 'state': 'ON', 'country': 'CAN', 'courses': [{'id': 'fc678217-e869-4c49-b226-70816c997d5b', 'name': 'Oakdale Golf & Country Club', 'yardage': 7264, 'par': 72, 'holes': [{'number': 1, 'par': 4, 'yardage': 379}, {'number': 2, 'par': 4, 'yardage': 384}, {'number': 3, 'par': 4, 'yardage': 489}, {'number': 4, 'par': 4, 'yardage': 470}, {'number': 5, 'par': 4, 'yardage': 463}, {'number': 6, 'par': 4, 'yardage': 473}, {'number': 7, 'par': 5, 'yardage': 590}, {'number': 8, 'par': 4, 'yardage': 354}, {'number': 9, 'par': 3, 'yardage': 193}, {'number': 10, 'par': 4, 'yardage': 367}, {'number': 11, 'par': 3, 'yardage': 208}, {'number': 12, 'par': 5, 'yardage': 553}, {'number': 13, 'par': 4, 'yardage': 424}, {'number': 14, 'par': 3, 'yardage': 172}, {'number': 15, 'par': 4, 'yardage': 419}, {'number': 16, 'par': 4, 'yardage': 398}, {'number': 17, 'par': 4, 'yardage': 432}, {'number': 18, 'par': 5, 'yardage': 496}]}]}"
2e80d5ad-468e-4833-aeda-85fb86c1098a,U.S. Open,stroke,20000000.0,3600000.0,USD,600.0,2023-06-15,2023-06-18,America/Los_Angeles,"NBC, USA",4.0,closed,2.0,2.0,2.0,"{'id': '04b52e10-1f50-4efb-9895-86b4107f78c4', 'first_name': 'Matt', 'last_name': 'Fitzpatrick', 'height': 70, 'weight': 155, 'birthday': '1994-09-01', 'country': 'ENGLAND', 'residence': 'Sheffield,, GBR', 'birth_place': 'Sheffield,, GBR', 'college': 'Northwestern', 'turned_pro': 2014, 'handedness': 'R', 'abbr_name': 'M.Fitzpatrick'}","{'id': '0f2eb1c3-7278-4b5e-af2e-fd67644834b5', 'first_name': 'Wyndham', 'last_name': 'Clark', 'height': 72, 'weight': 172, 'birthday': '1993-12-09T00:00:00+00:00', 'country': 'UNITED STATES', 'residence': 'Denver, CO, USA', 'birth_place': 'Denver, CO, USA', 'college': 'Oregon', 'turned_pro': 2017, 'handedness': 'R', 'abbr_name': 'W.Clark', 'name': 'Clark, Wyndham'}","{'id': '4c820cfb-50e6-43a1-b436-48a32ccadfaf', 'name': 'The Los Angeles Country Club', 'city': 'Los Angeles', 'state': 'CA', 'zipcode': '90024', 'country': 'USA', 'courses': [{'id': 'b8954180-495d-457f-9977-48f63e2fbcad', 'name': 'North Course', 'yardage': 7423, 'par': 70, 'holes': [{'number': 1, 'par': 5, 'yardage': 590}, {'number': 2, 'par': 4, 'yardage': 497}, {'number': 3, 'par': 4, 'yardage': 419}, {'number': 4, 'par': 3, 'yardage': 228}, {'number': 5, 'par': 4, 'yardage': 480}, {'number': 6, 'par': 4, 'yardage': 330}, {'number': 7, 'par': 3, 'yardage': 284}, {'number': 8, 'par': 5, 'yardage': 537}, {'number': 9, 'par': 3, 'yardage': 171}, {'number': 10, 'par': 4, 'yardage': 409}, {'number': 11, 'par': 3, 'yardage': 290}, {'number': 12, 'par': 4, 'yardage': 380}, {'number': 13, 'par': 4, 'yardage': 507}, {'number': 14, 'par': 5, 'yardage': 623}, {'number': 15, 'par': 3, 'yardage': 124}, {'number': 16, 'par': 4, 'yardage': 542}, {'number': 17, 'par': 4, 'yardage': 520}, {'number': 18, 'par': 4, 'yardage': 492}]}]}"
e9f28105-17b5-41d2-9067-0ce874138e3c,Travelers Championship,stroke,20000000.0,3600000.0,USD,500.0,2023-06-22,2023-06-25,America/New_York,"Golf Channel, CBS",4.0,closed,-4.0,-4.0,2.0,"{'id': '26dc0bda-b9a8-4303-9c1c-ddecda3817d2', 'first_name': 'Xander', 'last_name': 'Schauffele', 'height': 70, 'weight': 175, 'birthday': '1993-10-25', 'country': 'UNITED STATES', 'residence': 'San Diego, CA, USA', 'birth_place': 'La Jolla, CA, USA', 'college': 'San Diego State', 'turned_pro': 2015, 'handedness': 'R', 'abbr_name': 'X.Schauffele'}","{'id': '0b5d3fd6-e3ec-4efd-8743-60db44c87425', 'first_name': 'Keegan', 'last_name': 'Bradley', 'height': 75, 'weight': 190, 'birthday': '1986-06-07T00:00:00+00:00', 'country': 'UNITED STATES', 'residence': 'Jupiter, FL, USA', 'birth_place': 'Woodstock, VT, USA', 'college': ""St. John's"", 'turned_pro': 2008, 'handedness': 'R', 'abbr_name': 'K.Bradley', 'name': 'Bradley, Keegan'}","{'id': '0d614dd2-da0e-47ab-b555-3d272e48fe25', 'name': 'TPC River Highlands', 'city': 'Cromwell', 'state': 'CT', 'zipcode': '06416', 'country': 'USA', 'courses': [{'id': 'ad3e0860-dd6b-4cdc-87fb-16808c4e6cc8', 'name': 'TPC River Highlands', 'yardage': 6852, 'par': 70, 'holes': [{'number': 1, 'par': 4, 'yardage': 434}, {'number': 2, 'par': 4, 'yardage': 341}, {'number': 3, 'par': 4, 'yardage': 431}, {'number': 4, 'par': 4, 'yardage': 481}, {'number': 5, 'par': 3, 'yardage': 223}, {'number': 6, 'par': 5, 'yardage': 574}, {'number': 7, 'par': 4, 'yardage': 443}, {'number': 8, 'par': 3, 'yardage': 202}, {'number': 9, 'par': 4, 'yardage': 406}, {'number': 10, 'par': 4, 'yardage': 462}, {'number': 11, 'par': 3, 'yardage': 158}, {'number': 12, 'par': 4, 'yardage': 411}, {'number': 13, 'par': 5, 'yardage': 523}, {'number': 14, 'par': 4, 'yardage': 421}, {'number': 15, 'par': 4, 'yardage': 296}, {'number': 16, 'par': 3, 'yardage': 171}, {'number': 17, 'par': 4, 'yardage': 431}, {'number': 18, 'par': 4, 'yardage': 444}]}]}"
8f7a86c8-9859-4a9a-ad22-8ff8350da98a,The Match VIII,cup,,,USD,,2023-06-29,2023-06-29,America/Los_Angeles,TNT,1.0,closed,,,,,,"{'id': 'a1f0e148-881b-4bd4-ac75-ddadc848ebab', 'name': 'Wynn Golf Club', 'city': 'Las Vegas', 'state': 'NV', 'zipcode': '89109', 'country': 'USA', 'courses': [{'id': '54fd7093-4555-4dca-8c65-bec50a91ced1', 'name': 'Wynn Golf Club', 'yardage': 6064, 'par': 70, 'holes': [{'number': 1, 'par': 4, 'yardage': 425}, {'number': 2, 'par': 5, 'yardage': 494}, {'number': 3, 'par': 4, 'yardage': 325}, {'number': 4, 'par': 3, 'yardage': 100}, {'number': 5, 'par': 5, 'yardage': 533}, {'number': 6, 'par': 3, 'yardage': 100}, {'number': 7, 'par': 5, 'yardage': 520}, {'number': 8, 'par': 3, 'yardage': 175}, {'number': 9, 'par': 4, 'yardage': 415}, {'number': 10, 'par': 4, 'yardage': 306}, {'number': 11, 'par': 3, 'yardage': 10}, {'number': 12, 'par': 3, 'yardage': 209}, {'number': 13, 'par': 5, 'yardage': 520}, {'number': 14, 'par': 4, 'yardage': 442}, {'number': 15, 'par': 4, 'yardage': 360}, {'number': 16, 'par': 4, 'yardage': 486}, {'number': 17, 'par': 4, 'yardage': 395}, {'number': 18, 'par': 3, 'yardage': 249}]}]}"
1014944f-c72e-4538-8129-2700d4e6787b,Rocket Mortgage Classic,stroke,8800000.0,1584000.0,USD,500.0,2023-06-29,2023-07-02,America/Detroit,"Golf Channel, CBS",4.0,closed,-4.0,-4.0,2.0,"{'id': 'f33d746b-8e14-4325-a4e1-81d6f983b163', 'first_name': 'Tony', 'last_name': 'Finau', 'height': 76, 'weight': 200, 'birthday': '1989-09-14', 'country': 'UNITED STATES', 'residence': 'Scottsdale, AZ, USA', 'birth_place': 'Salt Lake City, UT, USA', 'turned_pro': 2007, 'handedness': 'R', 'abbr_name': 'T.Finau'}","{'id': '5735703a-32d9-4a6c-8b24-6596f300bc44', 'first_name': 'Rickie', 'last_name': 'Fowler', 'height': 69, 'weight': 150, 'birthday': '1988-12-13T00:00:00+00:00', 'country': 'UNITED STATES', 'residence': 'Jupiter, FL, USA', 'birth_place': 'Murietta, CA, USA', 'college': 'Oklahoma State', 'turned_pro': 2009, 'handedness': 'R', 'abbr_name': 'R.Fowler', 'name': 'Fowler, Rickie'}","{'id': '19935604-d898-4cc5-bfb6-a3e91115775b', 'name': 'Detroit Golf Club', 'city': 'Detroit', 'state': 'MI', 'zipcode': '48203', 'country': 'USA', 'courses': [{'id': '47b82b45-47d8-4ad1-b8e7-52ab657fd652', 'name': 'North Course', 'yardage': 7370, 'par': 72, 'holes': [{'number': 1, 'par': 4, 'yardage': 397}, {'number': 2, 'par': 4, 'yardage': 453}, {'number': 3, 'par': 4, 'yardage': 393}, {'number': 4, 'par': 5, 'yardage': 635}, {'number': 5, 'par': 3, 'yardage': 167}, {'number': 6, 'par': 4, 'yardage': 461}, {'number': 7, 'par': 5, 'yardage': 552}, {'number': 8, 'par': 4, 'yardage': 372}, {'number': 9, 'par': 3, 'yardage': 207}, {'number': 10, 'par': 4, 'yardage': 425}, {'number': 11, 'par': 3, 'yardage': 233}, {'number': 12, 'par': 4, 'yardage': 489}, {'number': 13, 'par': 4, 'yardage': 393}, {'number': 14, 'par': 5, 'yardage': 555}, {'number': 15, 'par': 3, 'yardage': 160}, {'number': 16, 'par': 4, 'yardage': 446}, {'number': 17, 'par': 5, 'yardage': 577}, {'number': 18, 'par': 4, 'yardage': 455}]}]}"
a84c6b54-ff8d-450d-863b-6727c1fb049c,John Deere Classic,stroke,7400000.0,1332000.0,USD,500.0,2023-07-06,2023-07-09,America/Chicago,"Golf Channel, CBS",4.0,closed,-4.0,-4.0,2.0,"{'id': '20be4865-0813-4e80-87fd-d2294cd6996c', 'first_name': 'J.T.', 'last_name': 'Poston', 'height': 74, 'weight': 165, 'birthday': '1993-06-01', 'country': 'UNITED STATES', 'residence': 'St. Simons Island, GA, USA', 'birth_place': 'Hickory, NC, USA', 'college': 'Western Carolina', 'turned_pro': 2015, 'handedness': 'R', 'abbr_name': 'J.Poston'}","{'id': '502087cf-2c40-4e1d-9649-4f4e6d7d7778', 'first_name': 'Sepp', 'last_name': 'Straka', 'height': 75, 'weight': 235, 'birthday': '1993-05-01T00:00:00+00:00', 'country': 'AUSTRIA', 'residence': 'Birmingham, AL, USA', 'birth_place': 'Vienna,, AUT', 'college': 'Georgia', 'turned_pro': 2016, 'handedness': 'R', 'abbr_name': 'S.Straka', 'name': 'Straka, Sepp'}","{'id': '9400a9a0-f875-41f5-afb0-31953ff0cda2', 'name': 'TPC Deere Run', 'city': 'Silvis', 'state': 'IL', 'zipcode': '61282', 'country': 'USA', 'courses': [{'id': '0afcd661-12bf-455e-88d9-a2c8ad0a170b', 'name': 'TPC Deere Run', 'yardage': 7289, 'par': 71, 'holes': [{'number': 1, 'par': 4, 'yardage': 416}, {'number': 2, 'par': 5, 'yardage': 561}, {'number': 3, 'par': 3, 'yardage': 186}, {'number': 4, 'par': 4, 'yardage': 454}, {'number': 5, 'par': 4, 'yardage': 433}, {'number': 6, 'par': 4, 'yardage': 367}, {'number': 7, 'par': 3, 'yardage': 226}, {'number': 8, 'par': 4, 'yardage': 428}, {'number': 9, 'par': 4, 'yardage': 503}, {'number': 10, 'par': 5, 'yardage': 596}, {'number': 11, 'par': 4, 'yardage': 432}, {'number': 12, 'par': 3, 'yardage': 215}, {'number': 13, 'par': 4, 'yardage': 424}, {'number': 14, 'par': 4, 'yardage': 361}, {'number': 15, 'par': 4, 'yardage': 484}, {'number': 16, 'par': 3, 'yardage': 158}, {'number': 17, 'par': 5, 'yardage': 569}, {'number': 18, 'par': 4, 'yardage': 476}]}]}"
53cf1088-f9b4-424e-ab11-9a1cdd4eb7c2,Barbasol Championship,stroke,3800000.0,684000.0,USD,300.0,2023-07-13,2023-07-16,America/New_York,Golf Channel,4.0,closed,-4.0,-4.0,2.0,"{'id': 'eadf7368-e673-4775-92ee-62c9b54a2f3e', 'first_name': 'Trey', 'last_name': 'Mullinax', 'height': 74, 'weight': 210, 'birthday': '1992-06-29', 'country': 'UNITED STATES', 'residence': 'Birmingham, AL, USA', 'birth_place': 'Birmingham, AL, USA', 'college': 'Alabama', 'turned_pro': 2014, 'handedness': 'R', 'abbr_name': 'T.Mullinax'}","{'id': '29e2881f-288f-4f07-a054-412f1e1022cf', 'first_name': 'Vincent', 'last_name': 'Norrman', 'height': 73, 'weight': 180, 'birthday': '1997-12-24T00:00:00+00:00', 'country': 'SWEDEN', 'residence': 'Tallahassee, FL, USA', 'birth_place': 'Stockholm,, SWE', 'college': 'Florida State', 'turned_pro': 2021, 'handedness': 'R', 'abbr_name': 'V.Norrman', 'name': 'Norrman, Vincent'}","{'id': '78be7b41-20dd-41e8-9ce7-45ec59b53da6', 'name': 'Keene Trace Golf Club', 'city': 'Nicholasville', 'state': 'KY', 'zipcode': '40356', 'country': 'USA', 'courses': [{'id': 'dd4d4dd0-a2aa-485b-a752-0a0b743b67a8', 'name': 'Champions at Keene Trace', 'yardage': 7328, 'par': 72, 'holes': [{'number': 1, 'par': 4, 'yardage': 392}, {'number': 2, 'par': 3, 'yardage': 187}, {'number': 3, 'par': 4, 'yardage': 462}, {'number': 4, 'par': 4, 'yardage': 461}, {'number': 5, 'par': 5, 'yardage': 543}, {'number': 6, 'par': 4, 'yardage': 423}, {'number': 7, 'par': 4, 'yardage': 451}, {'number': 8, 'par': 5, 'yardage': 567}, {'number': 9, 'par': 3, 'yardage': 205}, {'number': 10, 'par': 4, 'yardage': 443}, {'number': 11, 'par': 5, 'yardage': 573}, {'number': 12, 'par': 4, 'yardage': 408}, {'number': 13, 'par': 4, 'yardage': 458}, {'number': 14, 'par': 3, 'yardage': 209}, {'number': 15, 'par': 5, 'yardage': 516}, {'number': 16, 'par': 3, 'yardage': 191}, {'number': 17, 'par': 4, 'yardage': 410}, {'number': 18, 'par': 4, 'yardage': 429}]}]}"
f1bc9969-5e4c-4f06-8e8e-0a08a9ef387a,Genesis Scottish Open,stroke,9000000.0,1620000.0,USD,500.0,2023-07-13,2023-07-16,Europe/London,"Golf Channel, CBS",4.0,closed,-2.0,-2.0,2.0,"{'id': '26dc0bda-b9a8-4303-9c1c-ddecda3817d2', 'first_name': 'Xander', 'last_name': 'Schauffele', 'height': 70, 'weight': 175, 'birthday': '1993-10-25', 'country': 'UNITED STATES', 'residence': 'San Diego, CA, USA', 'birth_place': 'La Jolla, CA, USA', 'college': 'San Diego State', 'turned_pro': 2015, 'handedness': 'R', 'abbr_name': 'X.Schauffele'}","{'id': 'da226913-b804-48de-adbf-96e956eb75ac', 'first_name': 'Rory', 'last_name': 'McIlroy', 'height': 70, 'weight': 160, 'birthday': '1989-05-04T00:00:00+00:00', 'country': 'NORTHERN IRELAND', 'residence': 'Holywood,, IRL', 'birth_place': 'Holywood,, IRL', 'turned_pro': 2007, 'handedness': 'R', 'abbr_name': 'R.McIlroy', 'name': 'McIlroy, Rory'}","{'id': '33553d80-4997-4010-871a-ddd90dc98c09', 'name': 'The Renaissance Club', 'city': 'Gullane', 'country': 'GBR', 'courses': [{'id': 'b94d696d-3909-4095-b8aa-51b332528ebf', 'name': 'The Renaissance Club', 'yardage': 7237, 'par': 70, 'holes': [{'number': 1, 'par': 4, 'yardage': 464}, {'number': 2, 'par': 4, 'yardage': 493}, {'number': 3, 'par': 5, 'yardage': 600}, {'number': 4, 'par': 4, 'yardage': 422}, {'number': 5, 'par': 4, 'yardage': 338}, {'number': 6, 'par': 3, 'yardage': 147}, {'number': 7, 'par': 4, 'yardage': 505}, {'number': 8, 'par': 4, 'yardage': 448}, {'number': 9, 'par': 3, 'yardage': 218}, {'number': 10, 'par': 5, 'yardage': 594}, {'number': 11, 'par': 4, 'yardage': 475}, {'number': 12, 'par': 3, 'yardage': 204}, {'number': 13, 'par': 4, 'yardage': 418}, {'number': 14, 'par': 3, 'yardage': 161}, {'number': 15, 'par': 4, 'yardage': 488}, {'number': 16, 'par': 5, 'yardage': 576}, {'number': 17, 'par': 3, 'yardage': 203}, {'number': 18, 'par': 4, 'yardage': 483}]}]}"
